0.9832214765100671,-31.359012,0.037613
0.9899328859060403,-31.328627,0.042414
0.9966442953020134,-31.205681,0.046529
1.0033557046979866,-31.1719,0.043975
1.0100671140939599,-31.211521,0.038671
1.016778523489933,-31.190967,0.042126
1.023489932885906,-31.117136,0.051133
1.0302013422818792,-31.061031,0.040143
1.0369127516778525,-31.123795,0.049062
1.0436241610738255,-31.040342,0.035864
1.0503355704697985,-30.984594,0.032355
1.0570469798657718,-30.998135,0.034631
1.063758389261745,-30.974585,0.049105
1.070469798657718,-30.96759,0.049204
1.077181208053691,-30.834015,0.044819
1.0838926174496644,-30.845139,0.035039
1.0906040268456376,-30.688712,0.03632
1.0973154362416109,-30.774694,0.050713
1.104026845637584,-30.722627,0.041186
1.110738255033557,-30.782245,0.051622
1.1174496644295302,-30.663064,0.03844
1.1241610738255035,-30.697957,0.046039
1.1308724832214765,-30.668502,0.033362
1.1375838926174495,-30.593481,0.032752
1.1442953020134228,-30.509398,0.047624
1.151006711409396,-30.565777,0.071664
1.157718120805369,-30.448832,0.043999
1.1644295302013423,-30.502616,0.042332
1.1711409395973154,-30.434332,0.035852
1.1778523489932886,-30.465536,0.035443
1.1845637583892619,-30.380337,0.038165
1.191275167785235,-30.256957,0.04209
1.197986577181208,-30.361086,0.042047
1.2046979865771812,-30.296939,0.032881
1.2114093959731544,-30.294432,0.040323
1.2181208053691275,-30.217365,0.033019
1.2248322147651005,-30.244477,0.036647
1.2315436241610738,-30.195855,0.043392
1.238255033557047,-30.091435,0.041317
1.2449664429530203,-30.139433,0.039113
1.2516778523489933,-30.072048,0.04138
1.2583892617449663,-30.017698,0.040183
1.2651006711409396,-29.992521,0.037814
1.2718120805369129,-29.99901,0.038119
1.278523489932886,-29.975926,0.036357
1.285234899328859,-29.952592,0.059444
1.2919463087248322,-29.876571,0.04112
1.2986577181208054,-29.865543,0.036279
1.3053691275167785,-29.745731,0.038312
1.3120805369127515,-29.783558,0.036313
1.3187919463087248,-29.730347,0.033991
1.325503355704698,-29.717438,0.038817
1.3322147651006713,-29.773161,0.032357
1.3389261744966443,-29.700523,0.039939
1.3456375838926173,-29.68739,0.041937
1.3523489932885906,-29.651828,0.047678
1.3590604026845639,-29.696424,0.037064
1.3657718120805369,-29.591471,0.042758
1.37248322147651,-29.51565,0.03422
1.3791946308724832,-29.506574,0.036898
1.3859060402684564,-29.49546,0.037655
1.3926174496644295,-29.494736,0.036666
1.3993288590604027,-29.443206,0.043921
1.4060402684563758,-29.49963,0.046513
1.412751677852349,-29.449723,0.062707
1.4194630872483223,-29.399083,0.035613
1.4261744966442953,-29.331721,0.03599
1.4328859060402683,-29.345349,0.034364
1.4395973154362416,-29.309348,0.035185
1.4463087248322148,-29.252772,0.035119
1.4530201342281879,-29.325809,0.041558
1.459731543624161,-29.2557,0.054486
1.4664429530201342,-29.283381,0.038601
1.4731543624161074,-29.226158,0.041825
1.4798657718120807,-29.135589,0.058864
1.4865771812080537,-29.119714,0.038867
1.4932885906040267,-29.11497,0.036805
1.5,-29.053782,0.051024
